title,category,content,,
"Misis patay, mister kritikal sa motorsiklo vs truck",,"PATAY ang isang 27-anyos misis habang kritikal ang kanyang mister makaraan mabangga ng truck ang sinasakyan nilang motorsiklo Caloocan City  kahapon ng madaling-araw.,Hindi na umabot nang buhay sa Dr. Jose N. Rodriguez Hospital si Jenelyn Olazo, habang inoobserba-han sa naturang pagamutan ang mister niyang si Jesus Emmanuel, 30, kapwa ng Phase 4C, Package 6, Blk. 41, Excess Lot, Bagong Silang.,Ayon kay Senior Supt. Johnson Almazan, hepe ng Caloocan City Police, dakong 3:30 am habang lulan ang mag-asawa ng motorsiklo at patawid sa Camarin Road patungong Quezon City nang mabangga sila nang humaharurot na Isuzu pick-up sa harap ng North Groove Condominium sa Brgy. 175.,Mabilis na tumakas ang driver ng Isuzu pick-up na kinilala sa pangalang Pare Tuan, makaraan ang insidente.,( ROMMEL SALES )",,
3 tulak tigbak sa shootout sa drug den,,"TATLONG hinihinalang tulak ang napatay nang lu-maban sa mga operatiba ng Quezon City Police District (QCPD) sa buy-bust operation sa isang drug den kahapon ng madaling-araw sa nasabing lungsod.,Sa ulat ni Supt. Igmidio Bernaldez, hepe ng QCPD Masambong Police Station 2, kay QCPD director, Sr. Supt. Guillermo Lorenzo T. Eleazar, kinilala ang mga napatay na sina Glen Pangan alyas Tikyo,  Hernando Manungit alyas Ding, at Alvin Delos Santos, pawang nasa hustong gulang, at nakatira sa hinihinalang drug den sa Palawan St., Brgy. Sto Cristo.,Ayon kay Bernaldez, dakong 12:30 am nang magsagawa ng buy-bust operation ang mga pulis sa lugar ngunit nakipagbarilan ang mga suspek na nagresulta sa kanilang pagkamatay.,( ALMAR DANGUILAN )",,
Barker itinumba ng armado,,"BINAWIAN ng buhay ang isang barker makaraan pagbabarilin ng hindi nakilalang suspek kamakalawa ng gabi sa panulukan ng Buendia at Leveriza Streets, Pasya City.,Kinilala ang biktimang si Jonathan Vargas, alyas Joy, 36, ng 2026 Leveriza St. ng lungsod.,Sa imbestigasyon ni SPO1 Giovanni Arcinue ng Station Investigation and Detective Management Branch (SIDMB) ng Pasay City, nangyari ang pamamaril sa Buendia U- turn slot sa tapat ng Pasay City Academy, Brgy. 37, ng lungsod dakong 11:15 pm kamakalawa.,( JAJA GARCIA )",,
Law students nagrambol sa manila hotel (Aeges Juris vs Gamma Delta Epsilon),,"SUGATAN ang apat na miyembro ng Gamma Deta Epsilon Fraternity habang pitong miyembro ng Aeges Juris Fraternity, pawang kabilang sa “Bar Ops Group” ng mga estudyanteng kumukuha ng Bar exam sa UST, ang iniimbestigahan makaraan magpang-abot ang da-lawang grupo sa labas ng Manila Hotel sa Ermita, Maynila kahapon ng ma-daling-araw.,Isinugod sa San Juan de Dios Hospital ang mga biktimang sina Ramon Gicos, 25, law student ng Arellano University; Jeherson Ayong, 33, law student ng Arellano University; Ron Resurrecion, 28, law student ng De La Salle University; at Carmelo Galte, law student ng New Era University, pawang mga miyembro ng Gamma Delta Espsilon Fraternity, bunsod ng mga sugat makaraan ang rambol ng dalawang fraternity.,Habang iniimbestiga-han sa Manila Police District-General Assignment and Investigation Section (MPD-GAIS) ang pitong miyembro ng Aeges Juris Fraternity na sina Von Paulo Añonuevo, Arvin Balag, Ralph Trangia, Marcelino Bagtang Joshua Joriel Macabali, Mhin Wei Chan at Justin Carlos Garcia.,Ayon kay Chief Insp. Arsenio Riparip, hepe ng MPD-GAIS, naganap ang insidente dakong 4:00 am sa labas ng Manila Hotel na tinutuluyan ng grupo ng Aeges Juris Fraternity.,“Iyong mga victim tumutuloy sa Heritage Hotel sa Pasay tapos sumugod sila Manila Hotel at doon na nagpang-abot ‘yung dalawang grupo, mga miyembro sila ng Bar operations, tumutulong sa mga kumukuha ng Bar exam sa UST, papunta na sana sila kaso nag-rumble,” ayon kay Riparip.,Nabatid mula sa grupong Aeges Juris Fraternity, frat rivalry ang dahilan ng salpukan ng dalawang grupo.,“Pare-pareho kaming mga expelled student sa UST, ‘yung iba nakapasok na sa ibang law school, kami under investigation pa, sumugod sila, meron pa nga silang kasamang abogado na nakipag-rumble, siguro mga nasa 15 sila, iyong isang kasama namin hinampas pa ng traffic cone,” ayon sa isang miyembro ng Aeges Juris Fraternity na ‘di nagpabanggit ng pangalan.,Sinabi ni Riparip, magsasampa ng ‘counter charges’ sa isa’t isa ang dalawang magkalabang fraternity.,ni LEONARD BASILIO",,
2 tulak tigbak sa anti-drug ops,,"CAMP OLIVAS, Pampanga – Patay ang dalawang hi-nihinalang tulak ng droga nang lumaban sa pinagsanib na puwersa ng anti-drug operatives sa buy-bust operation sa City of San Fernando, Pampanga kamakalawa.,Kinilala ang isa sa dalawang napatay na si Jomar Oliva y Rueda, 40, ng Vista Rica Subdivision, Dolores, habang inaalam pa ang pagkakilanlan ng isa pang napatay sa operasyon.,Ayon sa imbestigasyon ng mga awtoridad bandang 9:45 pm ikinasa ang entrapment operation sa target na si Oliva sa Camansi St. sa nasabing subdi-bisyon ngunit pumalag ang mga suspek na nagresulta sa kanilang pagkamatay.,( LEONY AREVALO )",,
Biyuda binoga sa ulo,,"PATAY ang isang 47-anyos biyuda makaraan pagbabarilin ng hindi nakilalang mga suspek kahapon ng madaling-araw sa Navotas City.,Agad binawian ng buhay ang biktimang si Evangelyn Torrevillas, ng Bukong Diwa, Road 10, Brgy. North Bay Boulevard South (NBBS), sanhi ng mga tama ng bala sa ulo.,Batay sa ulat ni PO3 Philip Edgar Valera, dakong 3:30 ng madaling araw nang matagpuan ang walang buhay na katawan ng biktima sa Road 10, Brgy. NBBS, ilang metro lamang ang layo sa bahay sa kanyang bahay.,Narekober malapit sa bangkay ng biktima ang i-lang basyo ng bala at isang papel na may nakasulat na katagang “Katarungan sa biktima ng droga! Drug den bahay ko! Tulak pa ko! Salot sa lipunan”.,( ROMMEL SALES )",,
Trike driver utas sa vigilante,,"BUMULAGTANG walang buhay ang isang 43-anyos tricycle driver makaraan pagbabarilin ng riding-in-tandem suspects na pinaniniwalalang mga miyembro ng vigilante kamakalawa ng gabi sa Caloocan City.,Kinilala ang biktimang si Bernardino Andres, alyas Ulo, ng Block 3, Lot 31, Phase 3, Topaz St., Natividad Village, Gate 3, Deparo, ng lungsod.,Ayon sa ulat ng pulisya, dakong 6:20 pm habang kausap ng biktima ang isang kaibigan sa Cabanatuan St., Brgy. 168 nang dumating ang dalawang suspek na lulan ng motorsiklo at siya ay pinagbabaril.,Ayon kay Senior Supt.  Johnson Almazan, hepe ng Caloocan City Police, maraming sumbong tungkol sa pagiging sangkot ni Andres sa ilegal na gawain sa lugar.,( ROMMEL SALES )",,
BI inspectors binalasa,,"NAGPATUPAD nang balasahan ang Bureau of immigration sa hanay ng kanilang mga inspector na nakatalaga sa Ninoy Aquino International Airport (NAIA) at sa iba pang mga paliparan at pantalan sa bansa.,Sa press statement ng kawanihan, ito ay para maiwasan ang katiwalian at mapaghusay ang propersyonalismo sa rank and file nilang mga kawani.,Ayon kay Immigration Commissioner Jaime Morente, 134 immigration officer at supervisor ang nakatalaga sa NAIA at mga international airport sa Mactan, Cebu; Kalibo, Clark at Davao.,Kasama sa balasahan ang mga BI personnel sa mga international seaport sa Zamboanga at ilang mga border crossing station sa Palawan at Mindanao.,Plano ng BI na gawin nang regular ang pagbalasa o “reassignment” ng kanilang mga tauhan.,( LEONARD BASILIO )",,
P2.4-M pekeng medyas nasabat sa Cartimar,,"NAKOMPISKA ng mga tauhan ng National Bureau of Investigation -National Capital Region (NBI-NCR) ang mahigit sa P2.4 milyong halaga nang pinekeng brand ng medyas nang salakayin ang isang mall sa Pasay City,Ayon sa NBI, ito ay kasunod ng reklamo ng Lee Bumgarmer Inc. (LBI) sa pamamagitan ng kanilang kliyente na Stance Inc., trademark holder ng Stance wordmark and logo, hiniling sa NBI ang imbestigasyon sa ilang indibidwal at establisyimento na ‘di awtorisadong mag-import, gumawa, magbenta at pagpakalat ng counterfeit Stance items.,Bunsod ng reklamo, at sa bisa ng search warrant na inilabas ni Judge Maria Victoria A. Soriano-Villadolid, RTC Branch 24, Manila, sinalakay ang Cartimar Shopping Center sa Pasay City  .,Kasong paglabag sa Section 155 (Trademark Infringement) in relation to Section 170 ng R.A. 8293 (Intellectual Property Code of the Philippines) ang isasampa laban kay John/Jane Does, owners/managers, occupants/lessees ng ilang tindahan sa nasabing shopping center.,( LEONARD BASILIO )",,
Ama arestado sa rape sa 16-anyos anak,,"ZAMBOANGA CITY – Arestado sa follow-up operation ng pulisya ang 40-anyos padre de pamilya makaraan akusahan nang paggahasa sa 14-anyos niyang anak na dalagita sa loob ng kanilang bahay sa lungsod na ito.,Base sa report mula sa Zamboanga City police office (ZCPO), ang suspek ay isang pedicab driver sa lugar.,Ayon sa salaysay ng dalagita sa mga awtoridad, hatinggabi nang umuwing lasing ang kanyang ama at sa puntong ito nang nangyari ang panghahalay sa kanya ng suspek.,Agad nagsumbong ang biktima sa iba pang miyembro ng kanilang pamilya na siyang tumulong sa kanya upang makahingi ng tulong sa mga pulis.,Nakakulong ang suspek sa Zamboanga City Police Station-7.,Inaalam ngayon ng pulisya kung posibleng gumagamit ng shabu ang suspek kaya nagawa ang panghahalay sa sariling arak.",,
"Magtiyahin nagpakamatay, 1 nasagip",,"KORONADAL CITY – Ikinaalarma ng mga residente ang magkasunod na pagpapakamatay ng magtiyahin sa lungsod ng Tacurong sa Sultan Kudarat.,Base sa impormasyon, kinilala ang biktimang si Marilyn Magapan Sabarillo, 48, may asawa at residente ng Brgy. Upper Katunggal sa nasabing lungsod.,Sinasabing dumanas siya nang matinding dep-resyon kaya’t naisipang magpakamatay sa pa-mamagitan ng pag-inom ng lason.,Agad siyang nadala sa bahay pagamutan at masuwerteng naagapan.,Samantala, sa hindi inaasahan, sinundan ng kanyang pamangkin ang tangkang pagpapakamatay.,Kinilala ang pa-mangkin na si alyas Nene, 17, nagpakamatay sa pamamagitan ng pagbigti.,Nagpaalam lamang ang biktima na pupunta sa palikuran ngunit nang madatnan ng mga kasama ay nakabigti na at wala nang buhay.,Nagpapatuloy ang imbestigasyon ng pulisya sa magkasunod na insidente.",,
"Laging kapos sa boundary, driver ng jeepney nagbitay",,"MADALAS na kapos sa boundary ang sinising dahilan kaya nagbigti ang isang 50-anyos jeepney driver sa abandonadong gusali ng MMDA sa Tondo, Maynila kahapon.,Kinilala ang biktimang si Danilo Baltazar, ng 1139 Vargas St., Tondo.,Sa imbestigasyon ni SPO3 Milbert Balinggan, ng Manila Police District-Homicide Section, dakong 6:39 am nang matagpuang nakabigti ang biktima sa fire exit ng abandondadong gusali ng MMDA sa Jose Abad Santos St. malapit sa Antipolo St., Tondo.,Sinabi ni Marites Cruz, dakong 6:00 pm kamakalawa nang huli niyang makitang buhay ang biktima nang kumain sa kanilang kantina. Balisa aniya ang biktima at kinakausap ang sarili.,Aniya, madalas hindi makapag-boundary ang biktima sa kanyang operator kaya palaging pinagsasabihan.,( LEONARD BASILIO )",,
"14th month, bonus sa PNP personnel sa 18 Nob ibibigay",,"MATATANGGAP ng 180,000 personnel ng Philippine National Police ang kanilang 14th month pay, P5,000 productivity enhancement incentive at P5,000 cash gift sa Nobyembre 18.,Sinabi ni Chief Supt. Lurimer Detran, deputy director for comptrollership, ito ang pangalawang taon na tatangga-pin ng PNP personnel, kapwa ang unformed at non-uniform, ang kanilang 14th month pay.,“Maraming masaya sa atin ngayon. Last year lang nag-start yung pagbibigay ng 14th month,” pahayag niya sa press conference nitong Biyernes.,Aniya, ang 14th month ay ibibigay sa personnel depende sa kanilang ranggo.,“Our fund requirement for the 14th month pay alone covers the amount of P3.4 billion and the timeline for the release of these will be on the 18th of November, this year. I-expect na natin, yung ating mga PNP personnel can expect na by the 18th it will be credited to your respective account,” aniya.",,
LNMB dinagdagan ng ‘magnanakaw’ (Google namanipula ng maraming request),,"MAINIT pa ring tinatalakay sa social networking sites ang isyung napipintong paglilibing kay dating Pangulong Ferdinand Marcos sa Libingan ng mga Bayani.,Ito’y makaraan maglabas kamakalawa ng ruling ang Korte Suprema na pumapabor sa paghahatid sa dating presidente sa nabanggit na sementeryo.,Ngunit kahapon ng umaga, marami ang nagulat nang lumabas sa Google Maps ang pangalan ng lugar bilang “Libingan ng mga Bayani at isang Magnanakaw.”,Tumagal ito ng ilang oras bago naibalik ng Google sa orihinal na pangalang Libingan ng mga Bayani.,Lumalabas na marami ang nag-request na palitan ang tawag sa sementeryo, kabilang na ang “Libingan ng mga Bayani at Isang Kawatan” gayondin ang “Military Cemetery.”,HINIGPITAN ang seguridad sa Libingan ng Bayani sa Taguig City makaraan ang desisyon ng Korte Suprema sa pagpapalibing doon kay dating pangulong Ferdinand Marcos.,Ito ay dahil sa inaasahang lulusubin ng protesters ang nasabing lugar na kumokontra sa nasabing desisyon.,Kabi-kabilang protesta ang isinagawa ng mga kontra sa nasabing pagpapalibing ng sinasabi nilang diktator ng bansa.,Sa mga nag-rally sa Ateneo De Manila University sa Quezon City, nagsagawa ng pagpapatunog ng busina habang sa UP Diliman ay isinagawa ang pagpapatunog ng kampanilya at pagsunog sa mga karatula.",,
19 pulis kakasuhan sa Espinosa killing,,"NAHAHARAP sa kaso ang 19 pulis na nagsilbi ng search warrants sa Leyte Sub-Provincial Jail na nagresulta sa pagkakapatay kay Albuera Mayor Rolando Espinosa Sr. at isa pang preso.,“At this point, we believe that we will be levying for administrative complaints for operatives involved both from the Criminal Investigation and Detection Group Region 8 and Regional Maritime Unit,” pahayag ni Internal Affairs Service (IAS) deputy inspector general, Chief Supt. Leo Angelo Leuterio.,“We will be levying administrative case for them for grave misconduct so if they are found guilty or culpable of this violation, they can be dismissed from the service,” dagdag ni Leuterio.,Ang 13 police officers ay miyembro nge Criminal Investigation and Detection Group-Region 8 habang ang anim iba pa ay mula sa Philippine National Police Maritime Group.,Sinabi ni Leuterio, ang sangkot na mga pulis ay uutusang magsumite ng kanilang affidavit sa Regional IAS 8, na siyang nagsasagawa ng imbestigasyon.",,
"Temperatura sa Baguio, patuloy na bababa",,"TAHIMIK ang tatlong magkakarugtong na palengkeng Baguio City Public Market, Block 4 Market, at Hangar Market sa Baguio City sa buong linggo pero inaasahang dadagsain ito ng mga turista lokal at dayuhan sa darating na weekend lalo’t bumabagsak na ang temperatura sa Pine City at nalalapit ang pagdiriwang ng Adivay Festival. (ROWENA A. MARQUEZ),BAGUIO CITY – Nagsimula nang maramdaman ang ginaw sa Summer Capital of the Philippines nang maitala ang aabot sa 13.6 degrees Celsius na temperatura kahapon ng umaga.,Ayon sa PAGASA-Baguio, patuloy pang bababa ang temperatura sa lungsod at sa lalawigan ng Benguet sa susunod na mga araw hanggang Pebrero sa susunod na taon.,Sinabi ng weather bureau, inaasahang mas mababa pa ng dalawang sentegrado ang temperatura sa matataas na lugar sa Benguet, tulad ng munisipyo ng Atok, maging sa Mt. Pulag sa bayan ng Kabayan.,Dahil dito, inaasahan ang pagbuhos nang mas marami pang turista sa Lungsod ng Baguio at sa Benguet lalo na’t ipinagdiriwang din ang Adivay Festival.,Magugunitang ang pinakamababang temperatura sa kasaysayan ng City of Pines ay naitala noong Enero 19, 1961 na umabot sa 6.3 °C.,( Rowena A. Marquez )",,
Zero result sa PNP Oplan Galugad sa Valenzuela jail,,"NAGNEGATIBO sa ano mang uri ng armas, ilegal na droga at iba pang kontrabando ang ikinasang sorpresang “Oplan Galugad” ng pamahalaang lungsod ng Valenzuela at local na pulisya sa Valenzuela City Jail, kahapon ng umaga.,Pinangunahan ni Valenzuela City Mayor Rex Gatchalian at Valenzuela City Police chief, Sr. Supt. Ronaldo Mendoza ang inspeksiyon sa lahat ng mga selda sa apat na palapag na gusali ng Bureau of Jail Management and Penology.,Gamit ng pulisya ang kauna-unahang “sniffer dogs pack” ng lokal na pamahalaan na binubuo ng tatlong breed ng Belgian malinois, dalawang Jack Russel terrier, tatlong Beagles, isang Labrador narcotics sniffer at isang Belgian malinois narcotic sniffer.,Ipinagmalaki ni Mendoza na nagnegatibo ang kanilang inspeksiyon sa ano mang uri ng mga armas, ilegal na droga, at iba pang kontrabando sa mga selda.,Habang ayon kay Gatchalian, isinagawa ang Oplan Galugad upang matiyak ang kaligtasan ng kanilang mga bilangguan makaraan ang biglaang pag-akyat ng bilang ng mga bilanggo sa 1,222 dahil sa higit sa 600 sumuko sa pulisya sa ilalim ng Oplan Tokhang.,Kabilang din sa layunin ng operasyon na malaman ang pagiging epektibo ng kanilang “K9 sniffing pack” na gagamitin ng pulisya sa mga ikakasang Oplan Tokhang sa lungsod.,( JUN DAVID )",,
Lumahok sa SSS voluntary provident fund mga batang millenial,,"HALOS dalawa sa bawat tatlong miyembrong naglagay ng pera sa voluntary provident fund ng Social Security System (SSS) ay mga batang miyembro na 35 anyos pababa batay sa enrollment data ng SSS Personal Equity and Savings Option (PESO) Fund sa pagtatapos ng Setyembre 2016.,Ayon kay SSS Officer-in-Charge ng Voluntary Provident Fund Department Marichelle L. Reyes, sa kabuuang 3,649 sumali sa PESO Fund, 2,353 ay mga batang miyembro mula sa “millennial generation” habang ang iba ay 36 hanggang 54 anyos.,“Nais ng PESO Fund na bigyan ng karagdagang proteksiyon ang ipon ng mga miyembro para sa kanilang retirement at iba pang pangangailangan. Nakatutuwang makita na dumarami ang mga miyembrong kusang naghahanda para sa kanilang kinabukasan kahit nagsisimula pa lamang sila sa pagtatrabaho,” sabi niya.,Malaking porsiyento ng mga naka-enrol sa PESO Fund ay mga empleyado na nasa 3,116 miyembro o 85 porsiyento. Sinundan ito ng mga voluntary members na may 321 enrollees o siyam na porsiyento. Ang ibang nakarehistro ay self-employed, kasambahay at overseas Filipino workers (OFW).,“Mas marami nang bahagya ang mga babaeng miyembro ng PESO Fund na 57 porsiyento kaysa 43 porsiyento ng mga kalalakihan. Hinihikayat namin ang lahat ng miyembro ng SSS na mamuhunan para sa kanilang kinabukasan dahil kahit sino ay maaaring makaranas ng kagipitan sa pananalapi,” sabi ni Reyes.,Inilunsad noong 2015, isang voluntary provident fund ang PESO Fund para sa mga aktibong miyembro ng SSS. Isa itong pagkakataon para makaipon ang mga miyembro na pandagdag sa retirement benefits sa ilalim ng regular na SSS program.,Naunang inilunsad sa 10 sangay ng SSS ang PESO Fund sa pilot implementation nito noong Mayo 2015. Binuksan ito sa lahat ng SSS branches sa buong bansa noong Oktubre 2015. Sa kabuuan, P17.08 milyon na ipon ng mga miyembro sa PESO Fund nitong katapusan ng Setyembre ngayong taon.,“Maaaring sumali sa PESO Fund ang lahat ng uri ng mga miyembro basta pasado sa requirements tulad ng pagbabayad ng hindi bababa sa anim na sunod-sunod na kontribusyon sa loob ng 12 buwan bago ang petsa ng pagrehistro at kailangan din ay hindi pa sila umaabot sa edad na 55 anyos,” sabi ni Reyes.,Para makasali, walang final benefit claim dapat ang miyembro sa ilalim ng regular na SSS program. Kung self-employed o voluntary, naghuhulog dapat ng kontribusyon base sa maximum salary credit na P16,000, na siyang pinakamataas na buwanang sahod na maaaring ideklara sa SSS para pagbatayan ng 11 porsiyentong kontribusyon sa pension fund.,“Garantisado at tax-free ang kita ng enrollees sa kanilang ipon sa PESO Fund. Inilalagay sa mga investment na may sovereign o government guarantee ang pondo ng PESO Fund, kaya maaasahan ng mga miyembro na ligtas sa mahabang panahon ang kanilang mga ipon,” sabi ni Reyes.,Maaaring maglagay ang bawat miyembro ng hanggang P100,000 kada taon at minimum na P1,000 kontribusyon sa PESO Fund. Dapat na nakapagbayad ng maximum na buwanang kontribusyon na P1,760 ang self-employed, voluntary at OFW member sa parehong buwan ng pagbayad ng kanilang PESO Fund contribution.,“Maaari rin mag-enrol ang mga SSS member sa PESO Fund sa pamamagitan ng pagrehistro sa My.SSS portal sa SSS website sa www.sss.gov.ph. Sa pamamagitan ng online enrollment, maaari nilang simulan ang pagbabayad sa PESO Fund bago pa nila makompleto ang buong proseso ng enrollment. Mas mainam ito para sa mga miyembrong abala sa kanilang trabaho at konti lamang ang natitirang oras para magpunta sa sangay ng SSS,” sabi ni Reyes.,Para makompleto ang proseso ng pag-enrol, maaaring bumisita ang mga online registrants sa kahit na saang sangay ng SSS para personal na lagdaan ang PESO Fund enrollment form. Magsisilbing kompirmasyon ng kanilang pag-enrol ang prosesong ito para makuha nila ang kanilang naipon sa PESO Fund pagdating ng araw. Nakalagay sa tatlong klase ng account ang kontribusyon sa PESO Fund ng mga miyembro – 65 porsyento para sa retirement o disability, 25 porsyento para sa mga medikal na pangangailangan at 10 porsyento para sa general purpose tulad ng edukasyon, pabahay, pangkabuhayan o pangtustos habang wala pang trabaho.",,
"Baril, granada, patalim, nakompiska sa Bilibid",,"MULING nakakompiska ng tambak ng mga baril, patalim at ilang granada ang raiding team sa isinagawang Oplan Galugad kahapon sa New Bilibid Prisons.,Pinangunahan ito ng PNP-Special Action Force (SAF) at Bureau of Corrections (BuCor), at sumentro ang kanilang operasyon sa Maximum Security Compound.,Naniniwala ang BuCor officials na mga lumang armas pa ito na hindi nahagip ng kanilang mga unang pagsalakay.,Ang ilan sa mga baril ay nakatago sa dingding, bubong at maging sa lupa.,Tiniyak ng PNP-SAF na lalo pa nilang hihigpitan ang pagbabantay dahil sa nasabing development.,( JAJA GARCIA )",,
Tserman patay sa ambush,,"MASUSING iniimbestighahan ng Manila Police District (MPD)-Crimes Against Persons Investigation Section (CAPIS) ang insidente nang pagpatay sa isang barangay chairman sa Tondo, Maynila kamakalawa.,Kinilala ang biktimang si Barangay Chairman Alberto Carpio, 57, ng Brgy. 100, Zone 8, at residente ng 124 Del Pilar Street, Magsaysay Village, Tondo, Maynila, pinagbabaril ng hindi nakilalang suspek dakong 4:40 pm sa Jacinto Street kanto ng Roxas Street, sa Magsaysay Village, Tondo.,Sa imbestigasyon ni PO3 Jorlan Taluban, naglalakad ang biktima sa lugar at naghahanap nang magandang lugar upang paglagyan nila ng Christmas tree nang biglang pagbabarilin ng mga suspek na lulan ng motorsiklo.,( LEONARD BASILIO )",,
Sistemang ‘Pablo Escobar’ ‘di uubra kay Digong,,"NANINIWALA si Pangulong Rodrigo Duterte na dapat hubaran ng kapangyarihan ang mga bilanggong drug lord upang hindi magkaroon ng ‘Pablo Escobar’ sa Filipinas na kahit nakakulong na’y nakapagpapatakbo pa ng drug trafficking syndicate.,Sa kanyang press briefing sa NAIA Terminal 2 bago pumunta sa Malaysia kahapon, sinabi ng Pangulo, wala siyang alam na nagawang kasalanan nang ibulgar ang korupsiyon at paglaganap ng illegal drugs trade sa New Bilibid Prison (NBP) at iba pang bilangguan sa bansa .,“I don’t know what are my sins. So, I’d rather leave it to the court. If there are cases filed already, e ‘di hayaan natin. Mine was just to make public what was or is the corruption of the day and how drugs flourish inside our penal institutions, not only sa Muntinlupa but sa mga kolonya,” pahayag niya hinggil sa petisyon laban sa kanya ni Sen. Leila de Lima.,Nauna nang isiniwalat ng Pangulo na ang driver-bodyguard ni De Lima na si Ronnie Dayan ang nagsilbing bagman ng senadora sa koleksiyon sa illegal drugs trade sa NBP noong justice secretary pa siya.,Ayon sa Pangulo, hangad lang niya na ipabatid sa publiko na hindi sapat na pabayaan ang nakapiit na drug lord ay makapagbenta ng illegal drugs gaya ng notorious na Colombian drug lord Pablo Escobar na pinayagan ng kanyang pamahalaan na magpatayo ng sariling bilangguan at naipagpatuloy ang kalupitan at pagpapayaman sa illegal drugs trade.,Si Escobar ay pinahintulutan ng Colombian government na ipatayo ang La Catedral Prison noong 1991 para magsilbing kulungan niya kapalit nang hindi pag-extradite sa kanya sa Amerika para harapin ang illegal drugs case.,Ang La Catedral Prison ay isang eleganteng kulungan, may Jacuzzi, waterfall, bar at soccer field at ginawang emperyo ni Escobar para ituloy ang illegal drugs transactions sa pamamagitan ng telepono.,“And to this day, they are still making money from the inside. Ang traffic ng droga sa Filipinas, nanggagaling sa presohan. Sila ‘yung may contact doon sa labas at sila lang rin ‘yung puwedeng mag-order. Any other guy would not do. But most of these guys are now in prison. So, kung sabihin mo na nahuli na natin ‘yung mga drug lord, kulang ‘yan. Kasi just like in Mafia, in Mexico, the cartel there, Escobar, he continued to direct the traffic of drugs, cocaine, heroin, from their prison cell. Hindi, hindi nagkaiba rito, as revealed by everybody. It’s not enough that they are in prison. They have to be immobilized,” giit ni Pangulong Duterte.,Habang sinabi ni Chief Presidential legal counsel Atty. Salvador Panelo, ang petisyon ni De Lima laban sa Pangulo sa Korte Suprema ay isang harassment na ang layunin ay pahupain ang giyera laban sa illegal drugs ng administrasyon at upang ilihis ang atensiyon ng publiko sa kanyang mga kabulastugan nang siya’y justice secretary pa.,“A public official’s private life cannot be segregated from his or her public life, especially when the former affects the latter. This is true whether the public official is a man or a woman,” ani Panelo.,ni ROSE NOVENARIO",,
INC handa para sa tema sa 2017,,"IPINAGDIWANG ng Iglesia ni Cristo (INC) ang ika-61 kaarawan ni Executive Minister Eduardo V. Manalo ngayong Linggo sa paglulunsad ng tema na “Ikinararangal ko na ako ay Iglesia Ni Cristo” para sa taong 2017 na magbubuklod sa milyon-milyon na kapanalig sa panawagan na naglalayong iangat sa kabatiran ng mundo ang paglagong nakamit ng Iglesia mula nang ito ay maitatag sa Sta. Ana, sa Maynila.,Ayon sa General Auditor ng INC na si Bro. Glicerio B. Santos Jr., ang kalulunsad na tema ay kumakatawan sa mga programa ng agresibong pagpapalawak, at naglalayong magsilbing inspirasyon sa mga kaanib nito na lalo pang paigtingin ang pamamahayag at pag-abot sa mga nangangailangang hindi kabilang sa INC.,“Sa ilalim ng pangangasiwa ni Ka Eduardo Manalo, nasaksihan ng INC ang ganitong malawakang paglago mula nang manungkulan bilang Tagapangasiwang Pangkalahatan noong 2009. Sa loob lamang ng nakalipas na limang taon, napasinayaan at naihandog natin ang 1,642 kapilya, na ang 74 ay nasa ibayong dagat. Nasa lahat na kontinente na ng mundo ang Iglesia,” masayang ibinunyag ni Santos.,“Patuloy na dumarami ang yumayakap sa pananampalataya at sa Iglesia, na hindi na mapigilan ang paglago mula nang itatag sa pamamagitan ni Ka Felix Manalo noong 1914. Kami ay naniniwala na naisakatuparan ito dahil sa Kanyang gabay, sa pangunguna ni Ka Eduardo, at sa halimbawa ng bawat kapatid at komunidad ng Iglesia – at ito ay dapat na ikarangal ng bawat isang kapatid sa INC,” ayon kay Zabala.,Ang INC ay may mga kongregasyon sa buong mundo. Matatagpuan ang mga kongregasyong ito sa 130 bansa at teritoryo sa 6 na kontinente.,Mula nang maitatag noong 1914 ng kauna-unahang Tagapangasiwang Pangkalahatan na si Felix Y. Manalo, ang INC ang isa sa pinakamalaki at pinakamabilis na lumagong pananampalataya sa bansa at sa buong mundo.,“Upang matingnan ang paglago ng Iglesia sa angkop na pananaw, alalahanin natin na ang Iglesia ay lumalago pa lamang ang bilang sa Filipinas noong isilang si Ka Eduardo.”,“Sa buong administrasyon ng kapatid na Eduardo V. Manalo, ang bilang ng mga umanib sa Iglesia ay lumago nang hindi pangkaraniwan. Ito ang dapat na ikarangal ng lahat ng nasa Iglesia dahil lahat ng kapatid, sa kanilang sariling pagpupunyagi at kaparaanan, ay kabahagi sa walang kapantay na paglago,” dagdag ni Santos. ( JSY )",,
2-anyos hinalay ng 23-anyos kapitbahay,,"ARESTADO ang isang 23-anyos lalaki sa Balanga, Bataan nang maaktohang inaabuso ang 2-anyos paslit na kanyang kapitbahay sa loob ng banyo kamakalawa.,Ayon sa ulat, dinala sa ospital ang biktima dahil sa pagdurugo ng maselang bahagi ng katawan.,Mismong ang kapatid ng biktima ang nakakita sa lasing na suspek sa ginagawang kahalayan sa paslit sa loob ng kanilang banyo.,Sinasabing iniuntog sa inidoro ng suspek ang ulo ng kapatid ng biktima.,Gayonman, nadakip ang suspek nang makahingi agad ng tulong ang kapatid ng biktima.",,
