title,category,content,,
Rep. Romero: PBA ‘di dapat makuntento,S,"Inihayag ni Globalport owner at party-list Rep. Mikee Romero (1Pacman) na hindi dapat makuntento ang Philippine Basketball Association sa natamong tagum­pay sa Governors’ Cup Finals, nanawagan ito sa mga opisyales na palakasin ang web based platforms o electronic media para mas dumami ang tatangkilik sa nasabing liga.,“PBA has to be a habit again,” wika ni incoming league chairman Romero sa kanyang speech sa naganap na PBA Press Corps Awards Night noong Sabado sa Gloria Maris sa Gateway, Cubao.,Sa susunod na buwan na magiging chairman si Romero sa kanilang annual planning session ng Board of Governors sa South Korea.,Papalitan nito si San Miguel Beer Governor Robert Non.,“Mr. Non is a tough act to follow, so I hope I can also get the support of all team owners and their representatives,” saad ni Romero.,Umabot sa 22,528 ang nanood ng live sa Game 6 sa pagitan ng Ginebra at Meralco sa Smart Araneta Coliseum.,“We have to go high-tech, that’s the only way we can bring PBA back to the consciousness of every Filipino whether they are in the country or working abroad,” dagdag ni Romero.,“PBA games should be available to everybody because that’s also one way of promoting our country,” patungkol ni Romero sa mga PBA fans na nasa Taiwan.,Malaking bagay ang social media, mas madaling i-promote ang liga at mga exciting players, ayon kay Romero.",,
TIGERS LASUG-LASOG SA ARCHERS,S,"Nagsanib sa opensa sina big man Ben Mbala­ at veteran Jeron Teng upang siluhin ng La Salle ang University of Sto. Tomas, 99-56, kahapon sa UAAP Season LXXIX  basketball tournament sa Smart-Araneta Coliseum.,Trumabaho ng 21 points at 15 rebounds si Mbala habang kumana si Teng ng 16 puntos upang ipinta ang malinis na 11 panalo at tuhugin ang twice-to-beat incentive sa Final Four.,Pang-11th double-double na ni Cameroonian­ Mbala.,May tatlong laro pa ang Green Archers, sakaling ipanalo lahat ay tuloy­ na agad sila sa finals.,Bumakas din si Justine Baltazar ng 10 points and 12 rebounds para sa La Salle na nakalamang ng 46 puntos sa UST.,Dapa sa 3-8 baraha ang Growling Tigers na nagkumahog sa DLSU matapos silang matal­o ng 38-point sa first round.,Nakipagsabayan muna ang Tigers matapos lumamang ng lima ay nasa una­han pa rin sila, 12-11,  sa kalagit­naan ng first canto.,Pagkatapos ng 19-15 bentahe ng Green Archer­s sa unang 10 minuto ng ­laban kung saan ay may 10 puntos na agad si Teng, ay kumalas ito sa ­second quarter upang itarak ang 22-point lead, 45-23 sa half.,Kumana si Louie Vigi­l ng 18 points at seven ­rebounds para sa Growling­ Tigers., Mbala­ 21, Teng 16, Baltazar 10, R. Rivero 9, Perkins 8, Torres 5, Montalbo 5, Tratter 4, Sargent 4, Dyke 4, Paraiso 4, P. Rivero 4, Melecio 3, Caracut 2., Vigil 18, Subido 9, Sheriff 6, Huang 6, Lee 5, Arana 5, Lao 3, Faundo 2, De Guzman 2, Afoakwah 0, Macasaet 0., 19-15; 45-23; 68-37; 99-56. (Elech Dawa)",,
Ateneo swimmers ‘di natinag sa Day 2,S,"Hindi natinag at nanatiling nangunguna ang Ateneo­ swimmers sa men’s at women’s division ng UAAP Season 79 swimming championships kahapon sa ­Rizal Memorial Pool.,Ang three-peat seeking Blue Eagles ay may ­nakokolekta na ngayong 262 points papasok sa halfway mark ng meet.,Kinolekta ni reigning MVP Jessie Lacuna ang kanyang second gold matapos manguna sa men’s 100-­meter butterfly sa tiyempong 56.29 seconds at pangunahan ang Katipunan tankers.,Nasa likuran ng Ateneo ang De La Salle, na may 142 points at University of the Philippines (90 points).,Ang iba pang Day 2 gold winners para sa Blue Eagles sina Axel Ngui sa 200-meter freestyle (4:07.66), Gerard Reyes sa 100-m backstroke (2:11.84) at 4×400-meter freestyle relay team (3:39.89).,Galing naman kay Alfonso Bautista ang nag-iisang ginto ng Archers, sa 50-meter breaststroke (29.71 seconds).,Sinisid naman ni Hannah Dato, women’s MVP, ang ginto sa 400-m freestyle (4:40.87) at 100-m ­butterfly (1:04.63) para isabit ang kanyang ikatlong gold. At si Arianna Herranz naman ay nakakolekta ng ginto sa 100-m backstroke at tulungan ang Ateneo na itala ang two-day total na 210 points.,Ang Lady Maroons ang humahabol sa Lady ­Eagles. May natitipon na silang 189 points para sa second spot.",,
"Triathlon, football at bowling sa PSA Forum",S,"Tampok sa talakayan ngayon sa Philippine Sportswriters Association (PSA) Forum ang triathlon, football at bowling sa Shakey’s Malate.,Sina bagong Triathlon Association of the ­Philippines (TRAP) president Mon Marchan, national triathlon coach Ani de Leon-Brown at coach Rick Reyes ay magkukuwento hinggil sa direksi­yon ng pederasyon sa ilalim ng bagong pamunuan, kasama na ang pagtalakay sa preparasyon para sa Youth Olympic Games.,Ang 2017 Balik Subic campaign ng TRAP ay pag-uusapan rin sa public sports program na maririnig ng live sa DZSR Sports Radio 918 at ipiprisinta ng San Miguel Corp., Accel, Shakey’s and the Philippine Amusement & Gaming Corp.,Dadalo rin sa Forum ang Globe underprivileged kids at si 15-year old Patrick Nuqui, na youngest bow­ler na nagwagi sa SM Cup.,Si former Azkals stalwart Chieffy Caligdong ang kakatawan sa Globe football, kasama si Globe ma­nager for citizenship Sheldin Magto at mga players na sina Jared Pena, Ryan Johansson, at Astrid Ignacio.,Magsisimula ang talakayan sa ganap na alas-10 ng umaga.",,
Lady Warriors sumeguro ng semis playoff,S," 4:00 p.m. — Customs vs Coast Guard, 6:00 p.m. — BaliPure vs Laoag,Nakasiguro ng playoff sa semifinals ang Pocari Sweat matapos dikdikin sa tatlong sets ang Laoag,  25-13, 25-20, 26-24, kahapon sa Shakey’s V-League Reinforced Conference sa PhilSports ­Arena.,Nagtulong sina Ameri­can reinforcement Bre Mackie at locals Myla Pablo at Michele Gumabao para ipinta ang 4-1 card ng Lady Warriors at masolo ang segundo puwesto sa team standings.,Ipinaramdam ng SVL Open Conference cham­pion Pocari Sweat champion ang kanilang lakas sa third set nang habulin nila ang 18-24 abante ng Po­wer Smashers at manalo pa sa nasabing set.,Nagtulong sa depensa para sa Pocari Sweat sina American middle blocker Andrea Kacsits at Desiree Dadang para pahirapan ang opensa ng Laoag­ stars Jorelle Singh at Grethcel Soltones.,Tumikada si Mackie ng 21 points kasama ang 16 kills at dalawang ser­vice aces habang ang kap­wa hugot na si Kacsits ay may pitong puntos.,May anim na puntos si Elaine Kasilag habang tig limang puntos ang inambag nina Dadang at Pablo.,Lumagpak ang Laoag sa 2-4 card at nasa bingit na sila sa maagang bakasyon sa season-ending conference.,Kumana sina Soltones at Singh 10 at nine markers ayon sa pagkakasu­nod.",,
JOSE ‘BAYANI’ NG FEU TAMS,S,"Nagkumahog ang Far Eastern University sa first quarter nang tambakan sila ng 20 puntos laban sa University of the Philippines noong Sabado sa Araneta Coliseum, pero nandu’n si Raymar Jose para iligtas ang Tamaraws.,Maganda ang ipina­kitang laro ni Jose, mala­king bagay siya sa panalo ng Tamaraws na lumakas ang pagkapit sa second spot ng team standings.,Kumana si Jose ng 20 points at 12 rebounds para tulungan ang FEU na suwagin ang 63-60 win sa UP at pahabain sa pito ang kanilang winning streak sa LXXIX Season ng UAAP seniors men’s basketball tournament.,Umiskor ng krusyal baskets sa crunch time si Jose para makuha ng FEU ang 63-57 bentahe, may 1:30 minuto na lang sa orasan bago ipinakita ng Tamaraws ang kanilang defensive intensity para itakas ang pang-walong panalo sa 10 laro.,“We were passive from the start. Coach told us that if we want to win the game, we need to work hard for it,” saad ni Jose na hinirang na ACCEL Quantum/3XVI-UAAP Press Corps Pla­yer of the Week.,Sa malaking tulong ni Jose, nakasiguro ang FEU ng playoff para sa Final Four.,Inungusan ni Jose sina Papi Sarr ng Adamson, Ben Mbala at Jeron Teng ng La Salle at Rafael Verano ng Ateneo sa weekly citation.,Dalawang FEU cagers na ang nagwagi ng weekly plum, una si Monbert Morong.,Para kay FEU coach Nash Racela, nilinaw nito sa kanyang mga bataan na maging consistent sa paglalaro kung gusto nilang maabot ang kanilang inaasam.,“It’s good that the pla­yers responded in the se­cond quarter defensively. But we need to play good basketball for 40 minutes for us to really have a good chance every game,” wika ni Racela.",,
Spurs-less Duncan  papasanin ni Leonard,S," Papasok sa panibagong NBA season ang San Antonio Spurs nang may malaking pagbabago sa koponan, na bunga ng pag­reretiro ni Tim Duncan.,Tuluyan nang isinabit ni Duncan ang kanyang jersey matapos ang six games loss sa kamay ng Oklahoma City sa Western Conference semis sa nakaraang season. Ito’y matapos ang 19 seasons na kaakibat ng limang kampeonato.,Kaya naman habang naka-break, nag-reconstruct ang team, inumpi­sahan sa pagkuha ng kapalit ni Duncan sa katauhan ni Pau Gasol mula sa Chicago Bulls.,Bukod kay Gasol, kumuha rin ng mga batang manlalaro si coach Gregg Popovich, upang kahit papaano’y matakpan ang kakulangang iniwan ni Duncan.,At higit sa lahat, ini­atang ng Spurs sa mga balikat ni Kawhi Leonard ang koponan.,“Right now we don’t know what we’re going to miss on the floor because we haven’t been through the season yet,” lahad ni Spurs forward Kawhi Leo­nard. “(But) just knowing he’s not here, his personality isn’t here. Jokes that he makes during practice, that’s the things I’m missing right now.”,Manaka-naka’y makakasama pa rin ng koponan si Duncan, dahil itinalaga siyang unofficial assis­tant coach.,Matapos ang kanyang limang season sa San Antonio, na-develop ni Leonard ang kanyang pull-up jumper at 3-point shooting, pero may iba pang pinagkaabalahan ang player nitong offseason.,“Just becoming a leader. Just making sure I know what’s going on on the floor at every position. Just getting ready to get my mentality of just leading the group this year,” wika niya.,At inaasahang makakakuha ng masa­sandalan si leonard kay Gasol, ang 17-year vete­ran na may dalawang NBA championships habang naglalaro sa Los Angeles Lakers.,“One thing that makes me feel a little better with (Duncan’s) loss is Pau Gasol,” pahayag ni coach Popovich.",,
DENG DAGDAG-PUWERSA SA LAKERS,S," — Hindi na bago kay Luol Deng ang magsimulang muli.,Sa edad 14-anyos ay naranasan niyang tumakas mula sa civil war mula sa Sudan kasama ang pamilya at mapadpad sa USA sa pamamagitan ng scholarship.,Kaya naman sa pag­lipat sa panibagong koponang Los Angeles La­kers mula Chicago Bulls, Cleveland Cavaliers at Miami Heat, batid ni Deng na panibagong hamon ang naghihintay sa kanya.,At handa ang 31-an­yos na British forward na makapagbigay ng puwersa para sa Lakers, na sa papasok na bagong NBA Season ay magsisimula­ na ring sumabak nang wala ang nagretiro nang si Kobe Bryant.,Pumirma si Deng sa Lakers ng four-year $72 million deal noong Hulyo at excited na makalaro sa ilalim ng bagong coach ng koponan na si Luke Walton.,“It’s a new chapter for me. This is my 13th year now. I’m looking forward to being a part of it and leading the young guys,” lahad ni Deng sa Lakers media session.,Dalawang beses nang napasama sa NBA All-Star team (2012 at 2013), hindi pa nararanasan ni Deng ang magkaroon ng NBA Finals ring, na kamuntik na sana noong 2011, nang naglalaro pa sa Chicago.,At handang-handa na siya sa anumang hamon na mararanasan sa La­kers, na magtatangkang burahin ang worst-ever 17-65 season noong nakaraang taon.,“At this point in my career, even though I’ve been in the league 13 years, I’ve still got a lot of basketball to play. There’s a lot I could do,” wika ni Deng. “From my perspective, whatever happened here last ­season, that’s the past.",,
KAABANG-ABANG!,S,"Sumugod si Association of Boxing Allian­ces of the Philippines president Ricky Vargas sa Ultra, Pasig City kahapon upang mag-file ng kanyang kandida­tura bilang presidente ng Philippine Olympic Committee.,Sinamahan nina ­cycling president Bambol Tolentino at muay thai head Lucas Managuelod si Maynilad chief Vargas sa POC headquarters at umabot sila sa deadline.,Matapos ang walong taon, nagkaroon ng kalaban si incumbent president Jose “Peping” Cojuangco Jr., na hawak ang trono mula pa noong 2004.,Ayon kay 64-year-old Vargas, hindi nito mahindian ang mga taong gusto ng pagbabago sa POC at naniniwala itong marami ang susuporta sa kanya pagdating ng eleksyon sa darating na Nobyembre 25.,Inamin ni Vargas na marami ang tikom ang bibig at natatakot magsalita, pero ramdam niya na naghihintay lamang ng tamang pagkakataon ang national sports associations para suportahan siya.,“The 12-year dispensation has made them fearful of coming out,” ani Vargas, “They have the numbers out of fear but not out of volun­tariness,”,Ang mga team ni Vargas na tatakbo ay sina Tagaytay congressman Tolentino (chairman), Mana­guelod (second VP) at Sonny Barrios ng basketball (treasurer).,Sasabak din sa elek­syon sina Negros congressman Albee Benitez (1st VP) at Ting Ledesma ng table-tennis (auditor).,Samantala, sisiyasa­tin pa ng mabuti ang eligibility sa pagtakbo ng mga kandidato sa ng election committee sa pangunguna ni former International Olympic Committee representative to the Philip­pines Frank Eli­zalde, Bernie Oca ng La Salle at Abono party list Rep. Conrado Estrella.,Nakasaad sa rules, ang candidate para sa president ay kailangan ay active member sa bi-monthly General Assembly.",,
ISPORT LANG!: Uichico assistant sa Gilas,S,"Ngayong araw ang unang practice ni Nash Racela bilang bagong coach ng TNT Tropang Texters kapa­lit ni Jong Uichico.,Naibulong ito sa atin ni TNT team manager Virgil Villavicencio noong Sabado sa PBA Press Corps Awards Night sa Gloria Maris sa Cubao, Quezon City.,Sa  sinabing ito ni Villavicencio, nabigyang  wakas na ang  halos isang linggo nang mga espekulas­yon  tungkol sa mangyayaring palitan ng coach sa Tropang Texters.,Kumalat ang balitang papalitan na si Uichico matapos na ma-upset ng Meralco Bolts  ang TNT sa semifinals ng katatapos na Governors’ Cup na pinagwagihan ng Barangay Ginebra.,Nagdesisyon ang MVP Group na italaga si Racela bilang head coach matapos ang meeting noong Sabado kaugnay ng ginawang assessment sa pangu­nguna ng big boss Manny V. Pangilinan, Ricky Vargas, Patrick Gregorio at Villavicencio.,Ito ang unang pagkakataon na magiging head coach si Racela sa PBA na unang ibinigay ang kanyang serbisyo bilang assistant coach sa grupo ng San Miguel Corp.,Naging assistant na rin si Racela sa Coca-Cola,TNT at sa national team.,Napansin ang husay ni  Racela sa pagko-coach nang madala niya sa kampeonato ang FEU Tamaraws at maging mentor ng Gilas sa SEABA Champion­ship sa Thailand.,Tungkol naman kay Uichico, sinabi ni Villavicencio na magsi-serbisyo si Uichico bilang 1st assistant coach kay national mentor Chot Reyes sa ­Gilas Pilipinas.",,
V-League: BaliPure pinayuko ang UP,S,"Lumapit ang BaliPure sa semifinal playoff matapos payukuin ang University of the Philippines, 25-13, 25-23, 25-17 kahapon sa 13th V-League Reinforced Conference sa Philsports Arena sa Pasig City.,Sinandalan ng Water Defenders sina reinforcements Kate Morrell at setter Kaylee Manns kasama sina Ateneo stars Amy Ahomiro at Dzi Gervacio upang isama sa listahan ng kanilang biktima ang Lady Maroons at ipinta ang 3-1 record.,Nakipagsabayan ang UP sa second set, tabla sa 22-All ang iskor pero ipinaramdam ni Morrell ang kanyang lakas upang itakas ang panalo para sa BaliPure.,Bumira si Morrell ng 24 points kasama ang 19 kills, tatlong blocks at dalawang service aces habang nag-ambag si Ahomiro ng siyam na puntos para sa BaliPure.,Bumakas naman sina Sue Roces at Mannsm ng tig pitong puntos habang lima ang kinana ni Gervacio.,“We are very happy but then again we can’t be complacent,” saad ni BaliPure coach Charo Soriano.,Muling pinahirapan ng Lady Maroons ang Water Defenders sa kalagitnaan ng third set pero sa bandang huli ay nanaig pa rin ang BaliPure na halos binubuo ng mga dating Ateneo stars.,Tumikada sina Diana Carlos at Nicole Tiamzon ng siyam at anim na puntos ayon sa pagkakasunod habang may tig limang puntos sina Isa Molde at Kathy Bersola.",,
E.V Istanbul swak sa finals,S,"Hinamig ng reigning champion Eczacibasi VitrA Istanbul ang isang tiket sa finals matapos patumbahin ang VakifBank Istanbul, 25-23, 19-25, 25-17, 25-23 kahapon sa semifinals ng FIVB Wo­men’s Club World Championship sa Mall of Asia Arena.,Nagpakitang gilas ang Serbian star na si Tijana Boskovic sa attack zone, pero ang malupit nilang depensa ang naging susi para sa panalo ng Eczacibasi VitrA na lumalapit sa pagsilo ng back-to-back titles.,Winalis naman ng Rexona-Sesc Rio ang Bangkok Glass, 25-19, 25-15, 25-15 sa classification battle para sa 5th to 8th places sa event na suportado ng Philippine Sports Commission, Re­xona, Mall of Asia Arena, Foton at Price Waterhouse Cooper kasama ang Mikasa, Jinling at Gerflor bilang technical sponsors.,Makakalaban ng 11-time Brazilian champions ang Hisamitsu Springs Kobe, na kinaldag ang PSL-F2 Logistics Manila sa iskor na 25-15, 25-18, 25-21 para sa 5th to 6th places sa alas-diyes ng umaga ngayon.,Nagsumite si Yuki Ishii ng 13 kills at three aces para sa 16 points sa koponan ng Japan.,Ang kanyang support crew na sina Russian Tatiana Kosheleva, Brazilian Thaisa Daher Pallesi, American Jordan Larson-Burbach at Serbian Maja Ognjenovic ay impresibo rin ang mga laro at tumapos na may pinagsamang 45 points.,Pero, para kay Eczacibasi Vitra coach Massimo Barbolini, ang kanilang mahigpit na depensa ang naging instrument sa panalo.,“I’m very happy that we won, thanks to our defense,” lahad ni Barbolini, na ang tropa ay hinayaang magpasiklab si Olympics MVP Zhu Ting, pero pinigil naman nila sina Lonneke Sloetjes, Kirdar Gozde, Milena Rasic at Kim Hill.,“Every season is a new season. Being in the finals is a great result, but it will never be enough. One ball can change everything. I don’t know what can happen.”,Tumikada si 19-year Boskovic ng 22 points kasama ang17 kills, tatlong aces at dalawang blocks para akbayan ang star-studded Eczacibasi pabalik sa finals matapos sungkitin ang korona sa Russia noong nakaraang taon.,Naging masaya si Eczacibasi VitrA coach Massimo Barbolini sa ipinakitang tikas sa depensa ng kanyang mga bataan.",, PSL-F2 yuko sa Hisamitsu
"MSG, PGAA at BSM Lions Gymnastics Club nag-1-2-3",S,"Naging pamantayan ng Philippine Gymnastics and Athletics Academy-Las Piñas City ang ‘kami ang nagsaing, kami ang hindi kakain’ nang ayawan ang overall team championship ng women’s artistic gymnastics at ibigay sa Club Gymnastica Pasig City.,Sa ginanap na 1st Santiago Ty Internatio­nal Gymnastics Cup sa Muntinlupa City Sports Complex nu’ng Oktubre 15-16, kung saan pumrimera ang PGAA, sumegunda ang CGPC at tumersera ang Gavrila Gymnastics Club.,1-2-3 overall sa MAG team rankings ang Millenium School of Gymnastics, PGAA at ang BSM Lions Gymnastics Club sa 2-day meet na nilahukan ng mahigit 500 gymnasts mula 60 teams ng iba’t ibang bansa, na rito’y 20 ang local squads.,Top three squads sa level 1 ang PGAA, Club Gymnastica Makati City at Poveda Gymnastics Team;  1-2-3 sa level 2 ang PGAA, PGT at CGPC; sa le­vel 3 ay ang PGAA, GGC at Gymnastics Academy of the Philippines; sa level 4-5-6 ay ang PGAA, CGPC at BSMLGC., Ilan sa mga WAG gold medalists ng PGAA ay sina Arianne Kiel Olbes sa level 1, 7 and under na dinaig ang limang mga karibal; Maya Sofia Vejerano sa L1, 8-9 age group; Ma. Elaine Fenton sa L1, 10-11; Kirsten Alexis Escano sa L1, 12 & up at iba pa.",,
V-LEAGUE: CUSTOMS SISIGURO NG PLAYOFF,S,"Ihuhulma ng Bureau of Customs ang two-game winning streak ngayong araw upang makasiguro ng playoff sa Final Four ng 13th V-League Reinforced Conference sa Philsports Arena sa Pasig City.,Solo sa second spot ang Transformers tangan ang 3-1 karta, haharapin nila ang galing sa dalawang sunod na panalong Pocari Sweat sa alas-sais ng gabi.,Isa pa lang ang sigu­rado sa semifinals, ito’y ang ang University of Sto. Tomas na may 5-1 card matapos sagpangin ang Laoag, 25-22, 25-27, 18-25, 27-25, 15-12 noong Miyerkules.,Tanging ang Customs na binabandera ni volleyball superstar Alyssa Valdez ang dumungis sa baraha ng Tigresses.,Pumalo si former Queen Eagle Valdez ng 19 puntos kasama ang 15 kills nang talunin nila ang UST sa kanilang huling laro.,Pero kahit matindi ang tinalo ng Customs, inaasahang mapapahirapan at bibigyan sila ng magandang laban ng 2016 SVL Open Conference Champion, Lady Warriors na hawak ang 2-1 record sa event na inisponsoran ng Shakey’s.,Bukod sa mga local hitters, huhugot din ng puwersa ang Transfor­mers at Lady Warriors sa kanilang mga reinforcements.,Umiskor si Thai import Kanjana Kuthaisong ng 16 markers para sa BoC habang kumayod si Bre Mackie ng 23 points kasama ang 19 attacks at tatlong blocks para sa Pocari Sweat nang butatain nila ang University of the Philippines, 25-20, 25-17, 25-23, sa huli nilang laban.,Samantala, must-win ang Lady Maroons laban sa BaliPure sa alas-kuwatro para manatili ang hangad nilang pumasok sa F4.,Pasan ng Lady Maroons ang 2-3 slate, kailangan nilang ipanalo ang dalawang natitirang laro para sa kanilang mini­mithi.,May dalawang panalo naman ang Water Defenders sa tatlong salang.",,
Jalalon sa Ginebra?,S,"Natapos din ang walong taon na mati­yagang paghihintay ng maraming basketball fans.,Natumbok din ng Brgy. Ginebra San Miguel ang kampeonato ng PBA.,Pero, kinailangan ng isang miracle shot ga­ling kay Justin Brownlee sa huling play ng Ginebra para makamtan nila ang korona. Masayang-masaya siyempre ang buong bataan ni Tim Cone dahil talaga nga namang na­ging napakahirap ng Final series nila ng Meralco dahil lumaban nang todo ang Bolts ni coach Norman Black.,***,Halos walang mababago sa komposisyon ng team, ‘yan ang sabi ni coach Tim Cone.,Oo, kasama si Jayjay Helterbrand.,Sigurado akong hihimukin ni Coach Tim si Jayjay na ‘wag na munang mag-retiro gaya nang unang plano ni ‘The Furious’.,Para sa amin, puwede pa ng isang season si Jayjay base na rin sa ini­laro niya sa katatapos na finals.,***,Kung meron mang pagbabago na gagawin si Coach Tim sa team,  tiyak na hindi malaking pagbabago ‘yan.,Tiyak na madadag­dagan na naman sila ng isang  rookie galing sa draft.,At si Jiovanni Jalalon nga ba ang napupusuan ni coach Tim?,Kahit sinong roo­kie player, gugustuhing maglaro ngayon sa Ginebra, lalo na’t kaka-champion lang ng Kings.,***,Pagkatapos ng laro, sa EDSA Shangri-La Plaza nag-celebrate ang Bgry. Ginebra.,Kasama ng mga pla­yers ang pamilya nila at naging very festive ang atmosphere.,May nakatakda rin silang isang victory party para sa mga fans at ‘yan ay gaganapin sa SMC office next week.,***",,
ONE MORE SEASON?,S,"Dalawang araw makalipas niyang ihayag na hindi pa siya sigurado sa kanyang karera sa susu­nod na season sa papasok na buwan, may direksyon na para kay Anthony ‘Jayjay’ Helterbrand.,“He will be back, he will sign for another year,” wika ni Tim Cone kahapon sa Upper Deck Gym sa Ortigas Center sa Pasig City sa 40-year old cager na isa sa may expiring contract sa Gin Kings sa katatapos na 41st (2015-16) PBA season.,“He is ready to play. I think he is gonna help in the buildup,” hirit ng Ginebra coach sa former season MVP na si Helterbrand, sinilang sa Quezon City bilang Lamberto Romero Vicente, Jr. bago nagpalit ng pangalan., “They still need to talk, I think his contract will expire in the next couple of days but the intention on both sides is the same, so I expect it to be done,” panapos ni Cone.,Sinabi ni Helter Skelter at kalahati ng The Fast and The Furious kasama ang 37-year old na si Mark Caguioa, na maaring maglaro pa siya at puwedeng magretiro na rin naman ilang minuto matapos makamit ng Ginebra ang Governors’ Cup championship nu’ng Miyerkules sa Smart Araneta Coliseum sa pagpundi sa Me­ralco sa Game 6, 91-88.,Maging ang matalik na kaibigang si Caguioa ay tila umapela kay Helterbrand na ipagpaliban muna ang pag­reretiro habang kinakapanayam ng TV panel matapos ang title-clinching game.,Katunayan, ang planong pagreretiro umano ni Helterbrand ang iniiyakan niya dahil hindi na sila magkakasama sa playing court.,“That’s why I was crying. I wasn’t crying because we won the championship, I was crying because it might be the last time that we’re gonna be stepping into the court,” lahad ni Caguioa.,Nagpasiklab siya sa Game 4, tampok ang 4-for-4 shooting pa-11 points na nagpatabla sa Ginebra sa 2-all deadlock sa best-of-7 Finals showdown, pagdiing may nalalabi pa ring gas sa kanyang tangke makalipas hanayan sina Ro­bert Jaworski, Sr. at Ra­mon Fernandez na mga nakakuha pa ng titulo sa kabila na mga 40-anyos na sa first Asia’s play-for-pay hoop.",,
Tamaraws kakapit sa 2nd spot,S,"Muling kakayod ang Far Eastern University para palakasin ang pagkapit sa segundo puwesto ng team standings at sa asam na Final Four sa Season LXXIX UAAP seniors men’s basketball tournament.,May kartang 7-2, nais araruhin ng defending champion Tamaraws ang seven-game winning streak kontra University of the Philippines mamayang alas-dos ng hapon sa Smart-Araneta Coliseum.,Nakuha ng FEU ang huling panalo sa host University of Sto. Tomas, 59-48 at kahit maganda ang kinalalagyan ng Tamaraws ay patuloy na pinapaalala ni coach Nash Racela sa kanyang mga bataan na ibuhos ang kanilang lakas sa tuwing maglalaro., “I kept on reminding them to play hard and play correctly,” saad ni Racela.,Kumana si guard Joe Trinidad ng 16 points habang nagtala si big man Raymar Jose ng siyam na puntos at 14  boards nang manalo sila sa Growling Tigers.,Kasalo sa sixth ang Fighting Maroons tangan ang 3-7 baraha, kailangan nilang manalo upang manatili ang asam nilang humirit ng laro sa semifinals pagkatapos ng 14-game elimination round.,Samantala, magkikita ang Adamson University Soaring Falcons at University of the East Red Warriors sa pangalawang laro, (4:00 p.m.).,Solo sa pang-apat na puwesto ang Falcons habang nasa ilalim ang Red Warriors bitbit ang 2-7 record.",,
LA Sparks tumikim din ng championship,S," — Isang short jumper sa final 3.1 seconds ni Nneka Ogwumike ang sorpresang nagpaeskapo sa Los Angeles Sparks ng 77-76 victory laban sa deposed champion Minnesota Lynx at madakma ang first title sa 14 years sa deciding game ng WNBA Finals.,Sinamahan ng league MVP ang kanyang teammates sa selebrasyon makalipas tumipa ng 12 points at 12 rebounds. Tumabas si Candace Parker ng 28 pts. at 12 rebs. para mahirang na Finals MVP. Unang trono rin ito kay Parker sa WNBA.,“She’s been through so much,” pagkibo ni Ogwumike kay Par­ker nung Hwebes. “She’s probably the most misunderstood person in the league. I told her I wanted her to get one. She had an awesome game tonight. She’s been our leader.”,Pinabentahe ni Rebekkah Brunson sa pagpasok ng isa sa dalawa niyang free throws ang Lynx, 74-73. Tumugon si Parker ng layup sa kabilang dulo saka bumawi si Maye Moore ng jumper last 15 seconds sa game. Palya ang unang subok ni Ogwumike para ma­nalo, pero kumayod siya nang todo sa loose ball upang makaisang subok pa na kanya namang nai­salpak na.,Hindi na umabot si Lindsay Whalen sa kanyang final halfcourt shot, na naghudyat sa simula sa selebrasyon ng Los Angeles na kinakitaan nang mariin at matagal na yapusan nina Parker at Sparks owner Magic Johnson.,Nagtalumpati si  Johnson sa team tapos magkalat sa tahanan sa Game 4 nung Linggo. Impresibo ang presensya niya sa Minnesota lalo’t ang Dodgers, ang isa pang pro club na may ivestment siya’y nagbi-baseball sa Los Angeles sa kasabay na oras sa Game 5 ng kanilang National League championship series.,Bumungkal si Moore ng 23 pts. at nag-isyu ng 11 assists para sa Lynx, na kinapos sa WNBA record na four championships. Wagi ang Houston Co­mets ng four straight titles mula 1997-2000.",,
